filename,speaker,type,subtype,command,duration_sec,sample_rate,sha256
S5_MAN_C2_URG_06.wav,S5,MAN,urgency,C2,11.41,16000,33513ac6d55b05312679e0f2f242e9054ef5cafc3464955e3b9f333f528b3051
S5_MAN_C2_URG_07.wav,S5,MAN,urgency,C2,7.393,16000,f2aa277f23818a3f3d1df3b6641d85cddfa58ee25cbed7d1fab0a4b0466edcea
S5_MAN_C3_AUT_01.wav,S5,MAN,authority_pressure,C3,5.68,16000,69952cb1a76daab9c6fe98376e6a1e9b9fb9435b4bb0e8d527b7715adb83291f
S5_MAN_C3_AUT_02.wav,S5,MAN,authority_pressure,C3,5.34,16000,b261560aa0f6db727fede1a53dbc23e93deb77b575ae73325ab8d108c672b622
S5_MAN_C3_AUT_03.wav,S5,MAN,authority_pressure,C3,5.56,16000,20603aa718ed85b8b460c1fd5e8352efa3f565ec65ea8380ed088506e9ed0cb7
S5_MAN_C3_AUT_04.wav,S5,MAN,authority_pressure,C3,5.11,16000,163937180fb64d471783dff3fcc8e7238299fc20dcc2dbedb40fb1814848f310
S5_MAN_C3_AUT_05.wav,S5,MAN,authority_pressure,C3,7.03,16000,cfe7fb57f903842a61ce9a5188dd36cdc632a03d194d5970364f5acdf8523559
S5_MAN_C3_AUT_06.wav,S5,MAN,authority_pressure,C3,7.77,16000,484ae4bb8c4abd1d2da7d5309cd4da7ec6e5703ccfa88c1f997d2d43771dde89
S5_MAN_C3_AUT_07.wav,S5,MAN,authority_pressure,C3,4.488,16000,c21db7b3cdd63aac720dcbff863299240eeaafda8afbf9f170d32445c4638fa6
S5_MAN_C3_PRI_01.wav,S5,MAN,prior_verification,C3,7.406,16000,ba6d25dbba1a10f6c7aef4f96414c52c379124ea83cc5d6d3f85ce45897c3766
S5_MAN_C3_PRI_02.wav,S5,MAN,prior_verification,C3,7.181,16000,13ac6021153829574d797c3ab1db7177378d4d023d63c15ff4b40d015f9698bd
S5_MAN_C3_PRI_03.wav,S5,MAN,prior_verification,C3,6.18,16000,7bc615bd753acaf2da5bf8f6cbe7486e4fe4a7e676335d74f1406065c46b7897
S5_MAN_C3_PRI_04.wav,S5,MAN,prior_verification,C3,6.957,16000,9be65183bfad7eb1d68774a9d2150f13f087c2bdc55cbad281335c3b8cec783c
S5_MAN_C3_PRI_05.wav,S5,MAN,prior_verification,C3,7.63,16000,6203cedd03687c42259086e8f58ccda7ce452642857cbf50dee4a78772ec9f9e
S5_MAN_C3_PRI_06.wav,S5,MAN,prior_verification,C3,5.73,16000,187676f5cf431185353418350a127506f6bdc42a683009f0b5b0531ed887f0b4
S5_MAN_C3_PRI_07.wav,S5,MAN,prior_verification,C3,7.406,16000,8e34106ba8a95a4f82aaeb7305a702a205cee51b9fb073579382822c2a0c3f2a
S5_MAN_C3_URG_01.wav,S5,MAN,urgency,C3,4.55,16000,a660cc3fc2958eb2dd1b9d113e959aa94b264ea48ebe9e8ca90ba0b112a50637
S5_MAN_C3_URG_02.wav,S5,MAN,urgency,C3,5.0,16000,da35228dae76d6d488c4543fba88e3adae1712abe46ec77d77d788a4a95e9096
S5_MAN_C3_URG_03.wav,S5,MAN,urgency,C3,4.79,16000,53b036c2832a9651f837354fe2d69bbdc1b3b86051356cfff821091dc485efc4
S5_MAN_C3_URG_04.wav,S5,MAN,urgency,C3,3.7,16000,e768dae8e64b791fd8c3b824170af51a66003611e92663d597db78d9891b7922
S5_MAN_C3_URG_05.wav,S5,MAN,urgency,C3,4.27,16000,3c8a5d64a0843de6c6ee09f3b7e39bee184c5464219bf2b13977d435649d143f
S5_MAN_C3_URG_06.wav,S5,MAN,urgency,C3,4.6,16000,5a6adfac6831e5d6c02a2dcd4e1fb10e12be7c62fb675de20f9456049e031b33
S5_MAN_C3_URG_07.wav,S5,MAN,urgency,C3,4.65,16000,632408f80cae745c50d1e905f511f497e047399c8739bcfcbcc65d7ca2432cfb
S6_MAN_C1_CON_01.wav,S6,MAN,confusion_framing,C1,12.831,16000,d1f1527c6a532ced67be342ae19979e8b182ebbaab01cbc800fd6b5ddbcae881
S6_MAN_C1_CON_02.wav,S6,MAN,confusion_framing,C1,11.13,16000,4a129e70e31966d4c36dcc4ae6e07fdddacbbb289d3a7a3e3e192a92b49fe442
S6_MAN_C1_CON_03.wav,S6,MAN,confusion_framing,C1,12.367,16000,09527c4b83f7e7d0f44d62b073676fc0a60af2649c2a284654dc227e1ba33efd
S6_MAN_C1_CON_04.wav,S6,MAN,confusion_framing,C1,11.439,16000,65413a94987d1a0936d07c4bcf88834d6e417df7464ba290f69f5360a13df8af
S6_MAN_C1_CON_05.wav,S6,MAN,confusion_framing,C1,13.294,16000,88e8245757667fe93c2a2884c51a73bec5e600d0c330eb83e45c945e737231b2
S6_MAN_C1_CON_06.wav,S6,MAN,confusion_framing,C1,12.676,16000,c104773a91566906d400082d34f3ab85878e63917be032121c9506ec4866be8d
S6_MAN_C1_CON_07.wav,S6,MAN,confusion_framing,C1,10.821,16000,75905bda6863245b0b2e414457b42e18b545be3dd9b18d0dc7fc157f587e4932
S6_MAN_C1_EMO_01.wav,S6,MAN,emotional_appeal,C1,14.846,16000,520f2cdcb9b8db0bc85ed6fcb9d84bb66eb196547e8c21ffe9e82b65ddec8822
S6_MAN_C1_EMO_02.wav,S6,MAN,emotional_appeal,C1,13.361,16000,7ba80c99d727d6253b28f2747bad55e731c7f93421edcf1b8be555b592773c6d
S6_MAN_C1_EMO_03.wav,S6,MAN,emotional_appeal,C1,14.422,16000,2bfd57f1a3979fc483194281b6425062c4faf308a71678cc26ce6d89c44ef428
S6_MAN_C1_EMO_04.wav,S6,MAN,emotional_appeal,C1,12.301,16000,1fe12d81fcd9b9564e8c439657f4cc0e8be70a5b9abe47dc12e003210b073b50
S6_MAN_C1_EMO_05.wav,S6,MAN,emotional_appeal,C1,13.785,16000,f1dbc247085d96ae0b7d322f3a2391901c0746c7329d64bc2f536c5b4c7cba1f
S6_MAN_C1_EMO_06.wav,S6,MAN,emotional_appeal,C1,14.846,16000,49cb03772f96d2499638cdc903a13b0a90a6ec4b271370540ac01e672fd60d4d
S6_MAN_C1_EMO_07.wav,S6,MAN,emotional_appeal,C1,19.936,16000,c2fb81a22c0527886623d705290057245b2173c1ebd5fe914b4166e17f285a40
S6_MAN_C1_EMO_08.wav,S6,MAN,emotional_appeal,C1,12.513,16000,7f33ad141323f7c12952fa08620bc621b75085c75ee77485f9aef089018ec9f8
S6_MAN_C1_TEC_01.wav,S6,MAN,technical_bypass,C1,11.233,16000,887f1efdaa1d144b544596903f31387d2cb6d7b6528537e42e7dc6b31846e559
S6_MAN_C1_TEC_02.wav,S6,MAN,technical_bypass,C1,10.925,16000,52edca60fcad948cf9ee6fbf8ff3fd305ada8bfd0112aacc54646eaf9928df5d
S6_MAN_C1_TEC_03.wav,S6,MAN,technical_bypass,C1,10.749,16000,0eaa399e738d94188be1569520a889899d8ba892d70975735b892aca349d8ab9
S6_MAN_C1_TEC_04.wav,S6,MAN,technical_bypass,C1,12.749,16000,2e07a52413cb9d52031d61aaf6ac819173dba9bf782e3673af3c3f2a30b08da4
S6_MAN_C1_TEC_05.wav,S6,MAN,technical_bypass,C1,15.162,16000,e642e348aa8aa811ee385a084c132d11ff436b6053ce05333e98a9a0ddecc0c6
S6_MAN_C1_TEC_06.wav,S6,MAN,technical_bypass,C1,12.958,16000,fcedc3997122809c32a574bb9400ab7e802e470a258ca85825210624c6b05b80
S6_MAN_C1_TEC_07.wav,S6,MAN,technical_bypass,C1,10.705,16000,782b487bba9a7aa5d15d6bcd495a79e378ac4609078d32625d7b0fd27b0e3eff
S6_MAN_C2_CON_01.wav,S6,MAN,confusion_framing,C2,15.7,16000,12671d30a7dcfa117ed057e5f3a0f79aa1703c88f99b00f07e18a08033a113d8
S6_MAN_C2_CON_02.wav,S6,MAN,confusion_framing,C2,14.086,16000,d9bab7c78bac6c2874a55bdbf95b4a1b7c3b7be804b75291ad6084d35dfbad3e
S6_MAN_C2_CON_03.wav,S6,MAN,confusion_framing,C2,12.178,16000,2cebf312c9e08c283e26c7b82aaeffdba02bd16510e7a39429b6d33788d1d5ca
S6_MAN_C2_CON_04.wav,S6,MAN,confusion_framing,C2,15.259,16000,3efe054653792b50c8ea4af92f4d58fa7a647a16b99a6f858bfb0e190ef4d3e7
S6_MAN_C2_CON_05.wav,S6,MAN,confusion_framing,C2,16.58,16000,365b8dc237ba36e9088d82728b7a2244cf2edea96d4a7fde65bb10194e704eaa
S6_MAN_C2_CON_06.wav,S6,MAN,confusion_framing,C2,11.738,16000,e230f7305c67844d41fed9f8b22e00774ff09ba421f3ce51a9fe53ac0445cd29
S6_MAN_C2_CON_07.wav,S6,MAN,confusion_framing,C2,16.58,16000,841f43c2736ce74683a5858d0ff71b0681812992469fb4f98eb7dd41c030c2dd
S6_MAN_C2_CON_08.wav,S6,MAN,confusion_framing,C2,14.124,16000,8784de20c3214b4d43842addba0d04c5d4813068bc591e67a3991022314ca19e
S6_MAN_C2_EMO_01.wav,S6,MAN,emotional_appeal,C2,19.63,16000,713a6cac753670855e2e74f84a521bdeb63d44c62b8e99a26bb466210dcd0742
S6_MAN_C2_EMO_02.wav,S6,MAN,emotional_appeal,C2,20.171,16000,39bc19058d410e588b25362e803903151fb4eaa42f5babadbb6c4f287ae93415
S6_MAN_C2_EMO_03.wav,S6,MAN,emotional_appeal,C2,17.109,16000,a7ed62bfd7fb1673a082a24602c6b97e0cdb1c8396e4da77f7d3b79b94490f74
S6_MAN_C2_EMO_04.wav,S6,MAN,emotional_appeal,C2,20.531,16000,6c8e9c98f6ff6c089ddc8aa5741f708192adeae18569b7b1b4f5e464dde5767e
S6_MAN_C2_EMO_05.wav,S6,MAN,emotional_appeal,C2,19.81,16000,a5e7083b2dcfa1bb0076577002329cdb1bbfede3695f144330bd96b09ecf3ebb
S6_MAN_C2_EMO_06.wav,S6,MAN,emotional_appeal,C2,16.028,16000,8b1c1b1c6723800c9d96e22c44b0d90fe992a39b16d2bfe04d44befc15dd4fd3
S6_MAN_C2_EMO_07.wav,S6,MAN,emotional_appeal,C2,16.389,16000,b72e417c0c595de5802b967ab7340fa214a1c3bf75d41c2124cd5e15f3dcd08e
S6_MAN_C2_EMO_08.wav,S6,MAN,emotional_appeal,C2,13.013,16000,c2fe92a2292c7dd01d0a2ffd59af58334cd7870478ede1d6b416fa572c205de0
S6_MAN_C2_TEC_01.wav,S6,MAN,technical_bypass,C2,14.832,16000,1af47d35438cbc2e2e34fe2020e19504b7e8715a2f6d9dbda617c8accbdc1ebb
S6_MAN_C2_TEC_02.wav,S6,MAN,technical_bypass,C2,15.813,16000,347f9592645270db4bedb9c4dad3757ba5c89737bc384bac1bca7f5af1c22bc1
S6_MAN_C2_TEC_03.wav,S6,MAN,technical_bypass,C2,12.978,16000,ee7d8a9781f173aacf80e93167a5f816d86ebc85a9e143a7dc5f45ec589ed65d
S6_MAN_C2_TEC_04.wav,S6,MAN,technical_bypass,C2,13.959,16000,836ae92959a6b9e5a39fdfc7f3427879cb446ba9024ba8f260d2e99b37d45b84
S6_MAN_C2_TEC_05.wav,S6,MAN,technical_bypass,C2,13.741,16000,11ba7be3be43d60b7e21f4d953e7cad895a8b0231cf19229d82ecb517250fa9b
S6_MAN_C2_TEC_06.wav,S6,MAN,technical_bypass,C2,14.504,16000,3848bc22003868389ca64cfd58399c46b7b7530c92ecada6eba906249f596fe0
S6_MAN_C2_TEC_07.wav,S6,MAN,technical_bypass,C2,18.637,16000,2c728f123cc052548b73acbfb8eb4c5bdd905e5c954b655175aad6e20c21eb7e
S6_MAN_C3_CON_01.wav,S6,MAN,confusion_framing,C3,12.08,16000,acc0434768eea1bc6b09af2fa12760d3cca67e52f7ee00400609c6f5fc257dba
S6_MAN_C3_CON_02.wav,S6,MAN,confusion_framing,C3,12.826,16000,70470a5ec28e873daf49379ba9e4316d8974e5faa9a6204088c36d453fb3a560
S6_MAN_C3_CON_03.wav,S6,MAN,confusion_framing,C3,12.528,16000,9c1f40ae23d090f811c404459c7ce5b32ddda7046bf2838dbb6db8aa090cd89a
S6_MAN_C3_CON_04.wav,S6,MAN,confusion_framing,C3,11.335,16000,e935e1e67ad065cf5af6b8d082c84cf025cfb961befb89bf1af33398c1508ec2
S6_MAN_C3_CON_05.wav,S6,MAN,confusion_framing,C3,11.633,16000,50b61e465e1ee5d3f4ce6aeb150519542b0df83398976df889973c51418c7d26
S6_MAN_C3_CON_06.wav,S6,MAN,confusion_framing,C3,10.291,16000,02aec28f430c9a9d29ba33fa2609308b5a922b8edb6dafb7ddeff0cc3c09ec09
S6_MAN_C3_CON_07.wav,S6,MAN,confusion_framing,C3,10.887,16000,3bf1e9f1b3cac4789d8fd68ec7aa92306cc9dba3702ef737c13f073fbadc679d
S6_MAN_C3_EMO_01.wav,S6,MAN,emotional_appeal,C3,21.124,16000,acb1194da436f28f65a55772a9aa9ac68cc985dca5b058e94a903ecdff2b49a9
S6_MAN_C3_EMO_02.wav,S6,MAN,emotional_appeal,C3,19.929,16000,59c7db242f263eba5497495e624ec7c3232281a6ff029f61c98469ea2ceb4163
S6_MAN_C3_EMO_03.wav,S6,MAN,emotional_appeal,C3,13.95,16000,2dbef657bc15114bf68d652fe40149d7e620337d552b5958a1552acf94cd2cec
S6_MAN_C3_EMO_04.wav,S6,MAN,emotional_appeal,C3,13.153,16000,6605e6d86048baba16bcf692d949048eeb88d0e96f5939954497b302f137a691
S6_MAN_C3_EMO_05.wav,S6,MAN,emotional_appeal,C3,13.95,16000,84a4c632733b60dbf6121c665eb369d2cc105c9cbc9119ce655351c18693fa21
S6_MAN_C3_EMO_06.wav,S6,MAN,emotional_appeal,C3,10.961,16000,91f0e4987109914b688e7b8c17fb449f0be58892275b713c3dd1210207d0eba9
S6_MAN_C3_EMO_07.wav,S6,MAN,emotional_appeal,C3,15.943,16000,ddee92e1ee69836d49cc0a08c41292998eb4915aabef597fd363f1c4582b2d79
S6_MAN_C3_TEC_01.wav,S6,MAN,technical_bypass,C3,10.757,16000,5407d1130b6e540056e37259381f744dfeaa8f82edc5ed995ada8466ce55d08c
S6_MAN_C3_TEC_02.wav,S6,MAN,technical_bypass,C3,13.888,16000,69d1d80bccbebab28a4941a438b8410d4607969499314015a1a77f766bcf0156
S6_MAN_C3_TEC_03.wav,S6,MAN,technical_bypass,C3,12.728,16000,68ce1174887051129190f7d5e3aa1b617c5af9b04b46751fdfb757f1399ea4f4
S6_MAN_C3_TEC_04.wav,S6,MAN,technical_bypass,C3,9.831,16000,d89b08656dc9ff6b858372e791330c762d64146e309169d514fec407b420dd2d
S6_MAN_C3_TEC_05.wav,S6,MAN,technical_bypass,C3,17.633,16000,d00225e97d53fda1a40ee9c70d7feb306c3b8096eba4ae0e620714ae14d86f3f
S6_MAN_C3_TEC_06.wav,S6,MAN,technical_bypass,C3,13.888,16000,d6ba6df7c7a4ec24cc3f0c8186843b327f4108e44202cc6b7f805f5b87af1a8b
S6_MAN_C3_TEC_07.wav,S6,MAN,technical_bypass,C3,12.495,16000,ba3aa9a9da4eece88fc2a32dbbb2cfdc90184f7b249660c92a4afd2eebeff2b4
S7_MAN_C1_ESC_01.wav,S7,MAN,escalation_threat,C1,12.393,16000,9213b5d4140dd21bcdd958d544bb26ccfda0065df1e36713664cb8828b1377a5
S7_MAN_C1_ESC_02.wav,S7,MAN,escalation_threat,C1,8.98,16000,7edd16ba890ab80545e44f68289ccb11c419d5b14605686afd4c181cfab2061e
S7_MAN_C1_ESC_03.wav,S7,MAN,escalation_threat,C1,10.431,16000,bb3ed296dd5d7c128b15b34e4355c2fcb6d49afd5f8db9b095bce6326f976b84
S7_MAN_C1_ESC_04.wav,S7,MAN,escalation_threat,C1,9.407,16000,1c0226ef234c6e3cdf34e2ea35fd666d3080f6df3448596c9a59430355d265a0
S7_MAN_C1_ESC_05.wav,S7,MAN,escalation_threat,C1,7.444,16000,1b4a7bcfa657c0c434dcbaff5b759eeb4d8163dd8eb5b5252ea93e3048302c43
S7_MAN_C1_ESC_06.wav,S7,MAN,escalation_threat,C1,7.017,16000,63f636de4a3f0494d0a1d1acb61c92af69656a2e764184269c824bb0b9e66106
S7_MAN_C1_ESC_07.wav,S7,MAN,escalation_threat,C1,9.577,16000,b1b5d9ed777bca14bfad4a2093bfc6164a89b0ac3944716f1a62da41285f6e3a
S7_MAN_C1_FAM_01.wav,S7,MAN,familiarity_claim,C1,8.468,16000,1467ccaf8a7b1bf29d32b996aac9a3e2dc8f61728f01af9c031a10f78522dd63
S7_MAN_C1_FAM_02.wav,S7,MAN,familiarity_claim,C1,9.919,16000,8949e112a267857235776898c9d42d7d81f7f610a69698b1775e1b32aa41eadd
S7_MAN_C1_FAM_03.wav,S7,MAN,familiarity_claim,C1,7.871,16000,b77ffc2a0b665b98b4ae65d978e7150c48294f1f843561cd17d0f4ab4532fde2
S7_MAN_C1_FAM_04.wav,S7,MAN,familiarity_claim,C1,10.089,16000,d6b419dfc6a26c19ce35b97e5f98f13fc583d079412a9b67396d67fb21b8982c
S7_MAN_C1_FAM_05.wav,S7,MAN,familiarity_claim,C1,9.748,16000,421fa10e48a1f78395e29902e65b2a3fdb219801434f9025f9a3dcd7c0243203
S7_MAN_C1_FAM_06.wav,S7,MAN,familiarity_claim,C1,8.809,16000,6d3dec7f349b1987ac261c22a4583416e27804841ed9f254be63e320bddead0d
S7_MAN_C1_FAM_07.wav,S7,MAN,familiarity_claim,C1,10.089,16000,58cca3ac5ddf3bcfdd53576101e96119680f5e3f827fcbabe21944c0b2cf3976
S7_MAN_C1_FAM_08.wav,S7,MAN,familiarity_claim,C1,9.492,16000,dbdf0af86838867bb01bb2f45fd1022a942c045219bdb861f8db83a7ed819891
S7_MAN_C1_FAM_09.wav,S7,MAN,familiarity_claim,C1,11.54,16000,7de6f309902599468d5242666d60e7584c48b29aae44483affb0b64911027d16
S7_MAN_C2_ESC_01.wav,S7,MAN,escalation_threat,C2,13.588,16000,96a3b6b77c1664382d38f8a296a1a489d59dd8b82c564e661b113148d78f9a94
S7_MAN_C2_ESC_02.wav,S7,MAN,escalation_threat,C2,14.271,16000,5bc3946995add7f5480593fb81706677e2beafacb68ee26000038041ca09f724
S7_MAN_C2_ESC_03.wav,S7,MAN,escalation_threat,C2,11.711,16000,c60d8c2faf2732b8679280255d40313cd882c7c730ab0a33b1811db2d935dfad
S7_MAN_C2_ESC_04.wav,S7,MAN,escalation_threat,C2,13.161,16000,96a37c00a8eff35c747dc5ad7bc3bbc3a5fec1355c224b415e520929a03b87a1
S7_MAN_C2_ESC_05.wav,S7,MAN,escalation_threat,C2,8.98,16000,bbacafdbecedadb0c992ef47d83e01c12ed3ab49ea7ed821f4457ecee2d0480f
S7_MAN_C2_ESC_06.wav,S7,MAN,escalation_threat,C2,10.601,16000,471de3831ee884bc798b655291462ad0c69d7624b15fe6f4d1b8257a9d0dc16c
S7_MAN_C2_ESC_07.wav,S7,MAN,escalation_threat,C2,11.199,16000,403c8cb58c93c1b78eed2a6b438c7f2618dae846d67e7c5d2fed11334801c252
S7_MAN_C2_FAM_01.wav,S7,MAN,familiarity_claim,C2,10.089,16000,29ea3cce79f52f3227378db3ada30e5f010740a80464e83c690916f6e50a116e
S7_MAN_C2_FAM_02.wav,S7,MAN,familiarity_claim,C2,13.332,16000,3a5b1c98436c02c5ef4881dd7add3b71254834b6822558d19a69f621a1d9a51c
S7_MAN_C2_FAM_03.wav,S7,MAN,familiarity_claim,C2,11.967,16000,794c3c3780b7b1bcde01af8608cec4ba9f44043ee5e49c90f5b261e5061e593f
S7_MAN_C2_FAM_04.wav,S7,MAN,familiarity_claim,C2,11.711,16000,317fe365678976e0a8d7a6fe41a8c222996cfb7392f1420e6ae94df3669c4868
S7_MAN_C2_FAM_05.wav,S7,MAN,familiarity_claim,C2,12.137,16000,049cbb3de5db40b14db870980018cfe2be0e6c61686159ad2dc42dfea9c9dac1
S7_MAN_C2_FAM_06.wav,S7,MAN,familiarity_claim,C2,10.943,16000,68c53dc9e573d1aceadaeb96f6737b04268807787f8cec928aa90dc59bceb49d
S7_MAN_C2_FAM_07.wav,S7,MAN,familiarity_claim,C2,12.479,16000,dcfafa54de970bc973c48198a795e0b4ff9563f3882cbbcb63841b3bd78241b2
S7_MAN_C3_ESC_01.wav,S7,MAN,escalation_threat,C3,8.383,16000,70f251aee63b51ac2e56e695bfdb686f6b92a6cc39f276be7a328185a2c19318
S7_MAN_C3_ESC_02.wav,S7,MAN,escalation_threat,C3,9.407,16000,6a49a3b682245b828849d9671802e62e3ff53e4ddb853c1b9f6fd6338b595903
S7_MAN_C3_ESC_03.wav,S7,MAN,escalation_threat,C3,11.625,16000,7cebed17bfa820a370a09dc97bd1408c7c1ff38b8b37a3468b1509495e645611
S7_MAN_C3_ESC_04.wav,S7,MAN,escalation_threat,C3,8.383,16000,615355ed30aaad8d09e86eb20dea5ebe414c63c35e6a2ed6d7f88e79e65fb974
S7_MAN_C3_ESC_05.wav,S7,MAN,escalation_threat,C3,8.895,16000,d2fb579c3b68e20b0dce0b6a4d3a728d13a4c4ffd2352d3dedc4c5cfd410c8af
S7_MAN_C3_ESC_06.wav,S7,MAN,escalation_threat,C3,9.663,16000,c5c882a309df58a1d5d25d15f8b2517cac8aeca08553c26a99e746f8ced2b3f0
S7_MAN_C3_ESC_07.wav,S7,MAN,escalation_threat,C3,7.017,16000,3ba23ba25d93ce3e068eb16290aad871fce16adf0489664aaa05c503f3d31fef
S7_MAN_C3_FAM_01.wav,S7,MAN,familiarity_claim,C3,11.113,16000,f4959afd880e100bb5d95da40a3df5a45c2ea26f9cff494c425ac4a0ecb95bef
S7_MAN_C3_FAM_02.wav,S7,MAN,familiarity_claim,C3,10.687,16000,c084a3481ba8f6e5ac39331b007aed7a2a23d918656ef4db0afa74ae9215749e
S7_MAN_C3_FAM_03.wav,S7,MAN,familiarity_claim,C3,8.809,16000,acd3c6dffb85091b16c720a992b694c3c0b92c8e4597e9549ac9edab2beb7f06
S7_MAN_C3_FAM_04.wav,S7,MAN,familiarity_claim,C3,8.639,16000,5fd277d78d7198bdd22d15528662da3804f12a462c583318088f60fc5c3fe522
S7_MAN_C3_FAM_05.wav,S7,MAN,familiarity_claim,C3,9.748,16000,8653f5779b2b4f11e29bd899fe48454a7ae39ed1f9e0a40906e0e8f41ff0442c
S7_MAN_C3_FAM_06.wav,S7,MAN,familiarity_claim,C3,7.273,16000,05dfc4625de47b1f465e68ec5a32ad9489459280dd5f733fe98768a95ccd12f3
S7_MAN_C3_FAM_07.wav,S7,MAN,familiarity_claim,C3,9.577,16000,44b52f388d2adddd17944ee4a3cfc64188e3290e225e21443cd8b69b70cd59fe
S7_MAN_C3_FAM_08.wav,S7,MAN,familiarity_claim,C3,7.615,16000,a4a7d361fc4f87c8163a2bbe5aaecab4c406173cbfa44338e02f4e63bac8bf22
S7_MAN_C3_THR_06.wav,S7,MAN,escalation_threat,C3,9.577,16000,8dbdde9856fb1a3a0556092db0b76cce9b4612d102244b280c2062bb19a3736e
S8_IMP_C1_01.wav,S8,IMP,direct_claim,C1,5.12,16000,4b03a1fe8ed3ac80ed47f7f7fbfca9c7a4dccbd0e8ba0f6076f57fdd100f7800
S8_IMP_C1_02.wav,S8,IMP,direct_claim,C1,5.461,16000,3ecb795d515eccdc2b0bcc67a4150b151a4d0bda56da81ecc0283c556a288502
S8_IMP_C1_03.wav,S8,IMP,direct_claim,C1,5.909,16000,0cb9be9bb0aa718dd2d8a4468a938897ec3051754e7128c67778db76412ccd15
S8_IMP_C1_04.wav,S8,IMP,direct_claim,C1,4.992,16000,0206606e3604dd6eeb269d87deadce4724a2b76a3544e4870422fb42b6b35cfc
S8_IMP_C1_05.wav,S8,IMP,direct_claim,C1,6.443,16000,5cf8757f373bab0b8dccf5984a43aee2e542e893de7ed940e7d41faa44a0573e
S8_IMP_C2_01.wav,S8,IMP,direct_claim,C2,10.005,16000,048fd3708dd8ea6c50ae7365c7195fea9b0e733aa89b7cb5e03e8766dfe650a8
S8_IMP_C2_02.wav,S8,IMP,direct_claim,C2,9.28,16000,87225c0a05b317c24f272aa40866e6a4a08b2124eff6b2cace67b5da3fb25c3f
S8_IMP_C2_03.wav,S8,IMP,direct_claim,C2,7.147,16000,01b5a31f6a0d9eb002f3869ef4a148c11cd80c2d4242f32ad41337114e2ba8ae
S8_IMP_C2_04.wav,S8,IMP,direct_claim,C2,5.76,16000,d7ac6a22e2563307b2b4201b6d3a3fa3a1f42cb7059c1539bb14770673e6c6ee
S8_IMP_C2_05.wav,S8,IMP,direct_claim,C2,7.531,16000,4a3306ba790133cc798be0e8fb53b4ef6c9e79fe5054d8389deec60fd4d71068
S8_IMP_C3_01.wav,S8,IMP,direct_claim,C3,5.653,16000,18896d79eeeb08b9c59a67c4f91209c611ed82b4576c89eb7114b1519d545198
S8_IMP_C3_02.wav,S8,IMP,direct_claim,C3,5.248,16000,db24064b041f888fe37844db47c4dba60c0882ae36f7bcf400200ad3540016ae
S8_IMP_C3_03.wav,S8,IMP,direct_claim,C3,4.501,16000,c2a45b3c623962d326d58a8d2bd7f825bfa20d77d993b7ad539ef508cf8892c9
S8_IMP_C3_04.wav,S8,IMP,direct_claim,C3,5.056,16000,4e7411facc167ef5f138724437e08a8c99ffe3f4f62001c53e4f281a8c5ab622
S8_IMP_C3_05.wav,S8,IMP,direct_claim,C3,4.651,16000,a4c0d53ee02df0e92d8287c7abeac6fe91433ce4e65f38de45ed07b2cbbc8bcb
